Probe_ID	Gene_Symbol
ILMN_1672565	RG9MTD1
ILMN_1670959	CEACAM5
ILMN_1669878	GUSB
ILMN_2397223	LGALS14
ILMN_1788778	Septin 11
ILMN_2181306	SPACA5B
ILMN_1762766	PTPRA
ILMN_2296776	PTPRA
ILMN_2411794	PTPRA
ILMN_1708183	PZP
ILMN_1809552	TCEAL1
ILMN_2405797	REPS2
ILMN_1732577	MGC13379
ILMN_1790689	CRISPLD2
ILMN_1794095	HTR1E
ILMN_1690170	CRABP2
ILMN_2078547	HSPC268
ILMN_1747683	AQP4
ILMN_1697373	LOC388910
ILMN_2080751	ZNF508
ILMN_1708900	FLJ20422
ILMN_2196550	C13ORF18
ILMN_1790988	OR5K1
ILMN_1808768	ROCK1
ILMN_1728975	SCO1
ILMN_1712707	ABHD8
ILMN_1693311	TEGT
ILMN_1767129	ABCC8
ILMN_1749324	DPYS
ILMN_1732720	LENG9
ILMN_1809477	CARHSP1
ILMN_2411723	RPSA
ILMN_1691809	PSMA1
ILMN_1737961	LOC340578
ILMN_1780504	C19ORF26
ILMN_1791568	CEP57
ILMN_1673129	PCDH12
ILMN_1683492	GPR172B
ILMN_2052511	IL13
ILMN_1773687	YIF1B
ILMN_2395236	CHEK2
ILMN_1772925	UBE2NL
ILMN_2096442	LOC260339
ILMN_1663683	HEPH
ILMN_1714476	OCM
ILMN_1766222	LARP5
ILMN_1712628	GTF2IRD1
ILMN_1812570	SHC1
ILMN_1701967	SHC1
ILMN_1657347	PODXL2
ILMN_2147133	NBPF15
ILMN_1678176	LYPD5
ILMN_1801068	DACT1
ILMN_1679401	TRPM4
ILMN_2371001	ATP6V1G3
ILMN_1678170	MME
ILMN_1709334	TM9SF1
ILMN_1776102	PSMD10
ILMN_1666727	ZNF586
ILMN_2274531	ZNF586
ILMN_2372200	ZNF586
ILMN_2399431	PRPS2
ILMN_2130635	FOXRED2
ILMN_1697218	SURF5
ILMN_1747754	SHANK1
ILMN_1773561	RAP2C
ILMN_1785170	ARMCX2
ILMN_1753457	PKP3
ILMN_2108699	IL2RA
ILMN_1687440	HIPK2
ILMN_1651967	TP53I3
ILMN_1674658	COX7B2
ILMN_1742548	GFI1B
ILMN_2175265	TMEM11
ILMN_1760287	OR4K13
ILMN_1804980	CAV3
ILMN_1787081	TADA2L
ILMN_2055634	TIAF1
ILMN_1763260	HIF1A
ILMN_2329309	POGZ
ILMN_2122953	ZCD1
ILMN_1658951	PPP2R4
ILMN_2043816	ARPC5L
ILMN_1711725	MGC50722
ILMN_1763200	DZIP3
ILMN_1734964	P2RX5
ILMN_1677793	P2RX5
ILMN_1670398	BCR
ILMN_1680683	BCR
ILMN_2267135	ST3GAL1
ILMN_1704842	ARL4
ILMN_1813664	HIRA
ILMN_1743465	TSPAN16
ILMN_1698952	TNFRSF11A
ILMN_2105960	KIF12
ILMN_2251114	Septin 4
ILMN_2352917	LTBP4
ILMN_2266573	SLC12A6
ILMN_1767992	SLC12A6
ILMN_1810045	NALP1
ILMN_1810684	TINAG
ILMN_1815527	HBD
ILMN_1805609	LIPI
ILMN_1781149	INMT
ILMN_1709451	TFPT
ILMN_1651354	SPP1
ILMN_1716249	OR1K1
ILMN_1785380	SLC1A2
ILMN_2255130	CCL15
ILMN_2170930	STRC
ILMN_2260058	APTX
ILMN_1763852	ACACB
ILMN_1735055	TEAD1
ILMN_1776240	DUSP13
ILMN_1785592	DUSP13
ILMN_1718449	NSUN5C
ILMN_1765990	KCNK2
ILMN_1666656	KCNK2
ILMN_2373566	PJA1
ILMN_1703803	ADAMTS3
ILMN_1796490	GRINA
ILMN_2076602	ITM2A
ILMN_1685958	CDH26
ILMN_1802537	AKAP14
ILMN_1673542	AKAP14
ILMN_1769997	NFATC1
ILMN_2277252	PPFIBP1
ILMN_1786361	RAD52B
ILMN_2296697	MAP3K3
ILMN_1696126	STX18
ILMN_2044471	NCR3
ILMN_2373010	TMEM70
ILMN_1709043	C9ORF46
ILMN_1723535	P2RY2
ILMN_2297854	P2RY2
ILMN_2393341	LIAS
ILMN_1713088	MSI2
ILMN_2302075	MSI2
ILMN_2075800	PTK6
ILMN_1675428	PCDHGC3
ILMN_1689353	APLN
ILMN_2171649	CGB2
ILMN_1686466	FBXO24
ILMN_1786304	FBXO24
ILMN_2188862	GDF15
ILMN_1737131	DKFZP564N2472
ILMN_2324776	TAS1R1
ILMN_1680145	SART1
ILMN_1703246	SBF1
ILMN_1706493	BARHL2
ILMN_1801889	MYR8
ILMN_1801215	PDDC1
ILMN_1752197	PDDC1
ILMN_2383754	GTPBP10
ILMN_1670899	FBN2
ILMN_2122014	OR2B3
ILMN_1669299	KRT2A
ILMN_1800078	LMO2
ILMN_1790926	LOC653216
ILMN_1720452	LONRF3
ILMN_2386100	BUB3
ILMN_2230178	DAND5
ILMN_1797331	GRID2
ILMN_1679322	SH2D4A
ILMN_2059689	TMEM54
ILMN_2173291	CYP4B1
ILMN_1667885	BCL11B
ILMN_1808683	OR4A16
ILMN_1691937	CSH1
ILMN_1796677	RASGEF1B
ILMN_1651767	MKL1
ILMN_1793859	ALDH2
ILMN_1704383	TRIM37
ILMN_2226403	OR4Q3
ILMN_1725098	RTN4RL2
ILMN_2314244	LRRC23
ILMN_1753404	LRRC23
ILMN_1728202	TMEM22
ILMN_1694466	ZBED1
ILMN_1703273	UACA
ILMN_1681497	UACA
ILMN_1742410	BCL2L1
ILMN_1654118	BCL2L1
ILMN_2366634	PKM2
ILMN_1802414	CA13
ILMN_2067656	CCND2
ILMN_2059886	FLJ20699
ILMN_2388445	DLX1
ILMN_1771093	ZNF414
ILMN_2178855	GPAM
ILMN_2262510	TBX1
ILMN_2350514	TBX1
ILMN_2129650	RAB27B
ILMN_1747697	CHML
ILMN_2411559	PUS1
ILMN_2128484	LYPLA2P1
ILMN_1773017	C14ORF73
ILMN_1767474	HAO2
ILMN_2056087	IGF1
ILMN_2163975	OXGR1
ILMN_1710312	TMEM31
ILMN_1781173	HDAC9
ILMN_2055330	KIF26B
ILMN_1738579	VHL
ILMN_1801984	VHL
ILMN_1706426	DSTN
ILMN_2380698	DSTN
ILMN_1659378	TFAP2D
ILMN_2279844	LCK
ILMN_1652314	SPAG1
ILMN_1757626	ARID3C
ILMN_2391750	SFMBT1
ILMN_1741585	SFMBT1
ILMN_1676254	MTMR3
ILMN_1763347	PIK3CB
ILMN_1659975	FLJ38984
ILMN_2133125	LRRC43
ILMN_2211728	GUCA1B
ILMN_1680886	OR5H15
ILMN_1804451	LEO1
ILMN_2227133	KIAA0082
ILMN_2162603	SMPX
ILMN_1755222	C9ORF82
ILMN_1683575	TMLHE
ILMN_1707002	TMLHE
ILMN_1725071	CCDC12
ILMN_2122374	FAM49B
ILMN_1746784	FLJ30046
ILMN_2397795	FLJ30046
ILMN_1658926	NOTCH3
ILMN_1783287	S100A14
ILMN_1777725	LSM14B
ILMN_1755392	HERV-FRD
ILMN_1756928	RTN1
ILMN_2352121	NT5C3
ILMN_2136423	MARS2
ILMN_2104830	ACP2
ILMN_2127605	LRP3
ILMN_2214594	DEFB107A
ILMN_1779674	PTPRG
ILMN_2044645	CGB1
ILMN_2228749	LOC643923
ILMN_1734742	ARHGDIA
ILMN_2284930	FLJ40296
ILMN_1795503	MCC
ILMN_1679358	ZDHHC5
ILMN_1669321	MATK
ILMN_1773801	TGFB1I1
ILMN_2389876	TGFB1I1
ILMN_1666632	VPS52
ILMN_1680928	DNM3
ILMN_1775871	GPX5
ILMN_2385410	GPX5
ILMN_1721129	NEK4
ILMN_1721128	TOMM34
ILMN_1778951	C6ORF203
ILMN_1734862	THSD3
ILMN_1695949	SIGLEC12
ILMN_2076484	FAM126B
ILMN_2408771	SPPL2B
ILMN_2075292	LOC728269
ILMN_1675956	LYST
ILMN_1756542	TBC1D17
ILMN_2044927	RNF5
ILMN_1761322	FHOD3
ILMN_1752968	LAMB2
ILMN_1681553	FAM48A
ILMN_1684143	NPTXR
ILMN_1658083	ABT1
ILMN_1739805	NDE1
ILMN_1796397	LOC493856
ILMN_1754988	C21ORF127
ILMN_2374352	DBNDD1
ILMN_1772253	PHF12
ILMN_1808781	PHF12
ILMN_1671516	CIR
ILMN_1786852	ZCCHC3
ILMN_1706203	LOC654119
ILMN_1669667	PDLIM2
ILMN_2133534	SMA4
ILMN_1696230	LOC654052
ILMN_1747105	CAPS2
ILMN_1719797	MESDC2
ILMN_2206732	KRTAP10-3
ILMN_2129715	COG3
ILMN_1688637	MGC99813
ILMN_1807171	PLA2G5
ILMN_1680856	CXORF6
ILMN_1673503	CACNB4
ILMN_2243308	ACVR1B
ILMN_1802642	TOM1L1
ILMN_2175020	RPL32P3
ILMN_1657913	C1ORF84
ILMN_1680874	TUBB2B
ILMN_2131177	GUCY1A3
ILMN_1710161	GJA10
ILMN_2327181	GEMIN7
ILMN_1680735	TMPRSS3
ILMN_1749579	PKHD1
ILMN_1701562	PKHD1
ILMN_1731237	CLSTN2
ILMN_1706699	LOC653792
ILMN_1682054	SRI
ILMN_1778629	RTEL1
ILMN_1678501	ADD3
ILMN_1787949	RPS15A
ILMN_1710207	C10ORF6
ILMN_1778010	IL32
ILMN_1730986	MALT1
ILMN_2208491	RPLP0P2
ILMN_1664679	IGSF4D
ILMN_1651437	FOXI1
ILMN_1736936	FOXI1
ILMN_1735735	KATNB1
ILMN_1690392	COMMD3
ILMN_1676616	PTPRZ1
ILMN_1727855	PEMT
ILMN_1666169	NBR2
ILMN_1772943	CXORF23
ILMN_2376859	PDGFD
ILMN_1668851	LOC343066
ILMN_1767135	SOS1
ILMN_2168228	ATOH7
ILMN_2199614	LRCH1
ILMN_1747629	KCNMB3
ILMN_1657665	ZNF644
ILMN_1730118	ZNF644
ILMN_1806395	LHX3
ILMN_1701340	LHX3
ILMN_1684168	GSTZ1
ILMN_1711642	GSTZ1
ILMN_1758333	HMG2L1
ILMN_1681772	PRM2
ILMN_1652694	KIAA0773
ILMN_1756417	ANKRD37
ILMN_1681168	KLF14
ILMN_1699703	ARCN1
ILMN_2192281	CARD8
ILMN_2214910	EPHB4
ILMN_1775192	BCLAF1
ILMN_1734748	LILRA1
ILMN_1704973	SARDH
ILMN_1794726	RNF167
ILMN_1736951	LRRIQ2
ILMN_1724207	IVD
ILMN_2151056	C10ORF32
ILMN_1710303	TTC25
ILMN_2351754	ADAM22
ILMN_2160209	TACSTD1
ILMN_1784467	NUP210
ILMN_1763371	RGS3
ILMN_2070072	RPS7
ILMN_2289381	DKK3
ILMN_2398159	DKK3
ILMN_1815673	DKK3
ILMN_1737036	GGTL3
ILMN_1743677	HNRPU
ILMN_1746265	SARM1
ILMN_1693421	RPN2
ILMN_1679678	FSD1NL
ILMN_1670920	FBXL18
ILMN_1691299	C1ORF192
ILMN_2079602	OR5T2
ILMN_1811039	GPR151
ILMN_2278653	ZNF493
ILMN_2379313	ZNF493
ILMN_2049417	TMEM86B
ILMN_2326273	CHI3L2
ILMN_1785570	SUSD3
ILMN_1706691	FLJ10786
ILMN_1723837	SLC6A17
ILMN_1708858	CSNK1E
ILMN_1789492	ZDHHC8
ILMN_2108779	HIST1H2BA
ILMN_1663627	ELMO1
ILMN_1784320	ELMO1
ILMN_1685371	SUMF2
ILMN_2075189	SLC35F2
ILMN_2331544	MBP
ILMN_1704000	IL1F6
ILMN_1751871	STK11
ILMN_1742677	HOXB13
ILMN_1666512	SKIV2L
ILMN_1720433	FAM3D
ILMN_2215656	MAGOH
ILMN_1671142	GPR68
ILMN_1790953	CKAP1
ILMN_1724096	TNK1
ILMN_1765328	C21ORF57
ILMN_1726328	CSTL1
ILMN_1673757	CASP8
ILMN_1676406	LOC348180
ILMN_1722900	EIF4A1
ILMN_1675124	DDX17
ILMN_2140207	ATPBD4
ILMN_2098446	PMAIP1
ILMN_1741334	ZNFN1A4
ILMN_1745398	PCDH15
ILMN_1776998	DNAJA4
ILMN_2047856	EFHA2
ILMN_1791519	ZNF497
ILMN_2410924	PLOD2
ILMN_1771268	BICD2
ILMN_2380418	BICD2
ILMN_1775944	ABI2
ILMN_1656934	REPS2
ILMN_1759633	REPS2
ILMN_1687865	LOC650586
ILMN_2240597	TCEA2
ILMN_1665526	TCEA2
ILMN_2163206	CCDC110
ILMN_1711493	PRAM1
ILMN_1757569	GSK3A
ILMN_1761016	SPZ1
ILMN_1808272	KCNJ10
ILMN_1740104	HOXC6
ILMN_1741957	RABEPK
ILMN_2412294	GNB5
ILMN_1698395	GNB5
ILMN_1695731	TUBG1
ILMN_2374340	PLAUR
ILMN_1691508	PLAUR
ILMN_2192779	GPR15
ILMN_1680937	HIST1H2BC
ILMN_1721132	DKKL1
ILMN_2183938	LEMD3
ILMN_2215862	SLFN13
ILMN_1750706	ZNF312
ILMN_1693630	C16ORF7
ILMN_1741985	C12ORF58
ILMN_2231051	TCP11L2
ILMN_1692394	KIAA1024
ILMN_1760294	ZNF417
ILMN_1740494	PCDHA11
ILMN_1659678	GABRA2
ILMN_1657044	STARD6
ILMN_1735743	FLJ37440
ILMN_1781745	C9ORF152
ILMN_2281486	CNGA3
ILMN_2384158	CNGA3
ILMN_1722135	CNGA3
ILMN_1804255	ADRB1
ILMN_1695978	LRRN6C
ILMN_1746465	FJX1
ILMN_1801710	APBB1IP
ILMN_1813796	LOC92691
ILMN_1795106	PSG8
ILMN_2362122	AP3M1
ILMN_1784985	PRRT3
ILMN_1687896	PIK3C3
ILMN_1683901	AMN
ILMN_2241317	FOXK2
ILMN_2310685	FOXK2
ILMN_2362858	PILRA
ILMN_1729915	PILRA
ILMN_2391458	ACSL4
ILMN_2285506	ACSL4
ILMN_1663786	EPB41
ILMN_1792172	DEFB126
ILMN_1742427	MGC9850
ILMN_2166534	STK17B
ILMN_1804798	BEXL1
ILMN_1751127	ZFP42
ILMN_1759186	MGC16291
ILMN_2258977	XAGE1
ILMN_2343765	XAGE1
ILMN_2392569	FPRL1
ILMN_1740875	FPRL1
ILMN_1656088	C1ORF110
ILMN_2110094	CFC1
ILMN_1767032	DDI1
ILMN_1748150	SAMD7
ILMN_1697694	ATP6AP1
ILMN_2147345	C14ORF45
ILMN_2107878	OR1E2
ILMN_1749868	C10ORF38
ILMN_1763000	CENTA2
ILMN_1796900	NUDCD3
ILMN_2381938	ATP2B2
ILMN_1802223	ATP2B2
ILMN_1746408	MIDN
ILMN_1702657	FLJ16478
ILMN_1736267	ZNF555
ILMN_1727723	MASP2
ILMN_1735260	MASP2
ILMN_1776649	LRRK2
ILMN_1798163	UPF3B
ILMN_1655608	KLHL18
ILMN_1758497	TTYH1
ILMN_1702789	KNDC1
ILMN_2177823	FLJ43806
ILMN_1791270	CDH10
ILMN_1700583	FLJ13841
ILMN_1690420	GFI1
ILMN_2245087	MFAP2
ILMN_1783182	FBN1
ILMN_1815780	MAPK10
ILMN_2192694	PCID1
ILMN_1731891	UBXD6
ILMN_1740960	LRP16
ILMN_1747589	HIST2H2AB
ILMN_1787259	LOC285498
ILMN_1750777	MAGEA5
ILMN_1725510	DHCR24
ILMN_1690320	TTC23
ILMN_1677866	PSMAL
ILMN_1704477	COX5A
ILMN_1786036	GPATC2
ILMN_2294274	S100PBP
ILMN_1782761	ARHGAP20
ILMN_1735502	MGC33846
ILMN_2072568	CLDN8
ILMN_1796950	LRRC55
ILMN_1734486	C1ORF19
ILMN_1722158	CASP5
ILMN_1673191	S100A7L1
ILMN_1743319	PAFAH1B2
ILMN_1664231	TIMM23
ILMN_1806906	SSR3
ILMN_2346460	NARG2
ILMN_1666610	NARG2
ILMN_1805788	PPHLN1
ILMN_1813840	AOF2
ILMN_1707799	DGKK
ILMN_1691117	DNTTIP1
ILMN_2175317	CYP4X1
ILMN_1712455	RBM4
ILMN_1677824	RAB4A
ILMN_1799487	CG018
ILMN_1657749	FLJ16008
ILMN_1815530	GCKR
ILMN_1663962	LOC441233
ILMN_1776132	CTNS
ILMN_1672022	EPHA4
ILMN_1754266	LHX9
ILMN_1755221	LMAN2L
ILMN_2190292	UGT8
ILMN_1812850	OR1L3
ILMN_1657884	NME2
ILMN_1806256	MGC27121
ILMN_1790973	CDS2
ILMN_1715896	PMVK
ILMN_2099594	SRP9
ILMN_1683355	LRSAM1
ILMN_2159384	SBDSP
ILMN_1810346	SLC4A3
ILMN_2348259	ZNF92
ILMN_1776577	DCC1
ILMN_2172269	TMEM183B
ILMN_1709474	ALMS1
ILMN_1678841	UBD
ILMN_2335304	WDR35
ILMN_1740559	F7
ILMN_1658802	KRTCAP2
ILMN_1695423	CD9
ILMN_1765274	CAPN11
ILMN_2096322	ADIPOR1
ILMN_1670779	DPEP1
ILMN_1656165	USP9X
ILMN_1679152	LGR8
ILMN_1676459	FLJ32130
ILMN_2411998	EMR4
ILMN_2296860	EMR4
ILMN_1808568	PYCR2
ILMN_2378316	NUPL1
ILMN_1733396	CDC25A
ILMN_1711005	CDC25A
ILMN_1713985	MAF1
ILMN_1778360	PYGB
ILMN_2153029	CGB
ILMN_1676448	WDFY1
ILMN_1685680	SPATA1
ILMN_1805645	TMTC2
ILMN_2364072	CLCNKA
ILMN_1660086	MYH11
ILMN_2406390	ZNF468
ILMN_1743095	MGC20983
ILMN_1681751	LOC348840
ILMN_1700915	PCGF4
ILMN_2163906	FUT10
ILMN_1730491	FMNL2
ILMN_1684158	GPT2
ILMN_1694404	RASA4
ILMN_1664565	PROZ
ILMN_2375557	SCMH1
ILMN_1653861	SCMH1
ILMN_2276504	SCMH1
ILMN_1737599	TRIM5
ILMN_2406656	GATA3
ILMN_1668345	OAF
ILMN_1677800	SGTA
ILMN_1762319	SLC43A3
ILMN_1657149	C8ORF46
ILMN_1758311	NET1
ILMN_2359345	NET1
ILMN_2267535	NET1
ILMN_1722025	CPEB4
ILMN_1810227	TUB
ILMN_2081269	OR2A20P
ILMN_1704022	UNQ846
ILMN_1750974	S100A9
ILMN_1709112	CHM
ILMN_1659766	BAG3
ILMN_1704485	OR7A17
ILMN_1796927	ZNF449
ILMN_2041725	MYOZ2
ILMN_1770387	TMPRSS9
ILMN_1678705	FLJ35220
ILMN_2049293	CD84
ILMN_1815700	WNT3A
ILMN_1671844	EYA4
ILMN_2133936	ZFP1
ILMN_1813625	TRIM25
ILMN_2103774	PIP5KL1
ILMN_1656321	LTBP1
ILMN_1749866	GATA4
ILMN_1815705	LZTFL1
ILMN_1686725	DICER1
ILMN_1806749	SPACA4
ILMN_1764061	F11
ILMN_1807101	F11
ILMN_2395092	PYCR1
ILMN_1748349	OR10G2
ILMN_1656066	TNPO2
ILMN_1679039	CASKIN1
ILMN_1681668	GGA1
ILMN_1690329	FLJ21103
ILMN_1774127	STAC
ILMN_1737435	FOXD3
ILMN_1730019	BRD1
ILMN_1707810	RPS5
ILMN_1726434	UNC45A
ILMN_1719178	ACOT7
ILMN_1655497	EIF4B
ILMN_1722662	RAD23B
ILMN_2116127	NPEPPS
ILMN_1747716	ALDOB
ILMN_1735655	FBXW11
ILMN_1687358	TMPRSS4
ILMN_1653028	COL4A1
ILMN_2053439	OR5L1
ILMN_1811235	SLC25A25
ILMN_1812395	LARP1
ILMN_1652369	ERCC1
ILMN_1792587	VPS4B
ILMN_1692223	LCN2
ILMN_1703111	BBS7
ILMN_2377056	BBS7
ILMN_2242299	AJAP1
ILMN_2312764	AJAP1
ILMN_1686573	DEFB1
ILMN_1769684	LCE1E
ILMN_1668386	LCE1E
ILMN_1702020	KIAA1909
ILMN_1679919	ASCC2
ILMN_2413508	CD97
ILMN_2223293	PABPC3
ILMN_2360710	TPM1
ILMN_1768120	C3ORF48
ILMN_1682301	OPCML
ILMN_1764794	PSMB2
ILMN_2109371	CALCB
ILMN_1715374	INSRR
ILMN_2403247	CMTM7
ILMN_1802557	HEBP1
ILMN_1770329	RABGGTA
ILMN_1657295	CPA6
ILMN_1782275	P2RY6
ILMN_1748291	C1ORF55
ILMN_1686952	FBLN1
ILMN_2377019	CORO1B
ILMN_1653708	CORO1B
ILMN_1715214	PTPN7
ILMN_2257223	PTPN7
ILMN_1744212	INPP5D
ILMN_1802192	C10ORF99
ILMN_1768877	CCDC7
ILMN_1798700	CHRNA1
ILMN_1665865	IGFBP4
ILMN_1764043	TTL
ILMN_2150352	CBWD5
ILMN_1736972	GKAP1
ILMN_2132809	ARHGEF10
ILMN_1653146	MSH4
ILMN_1779040	ZNHIT4
ILMN_2071473	FAM47C
ILMN_2373755	IFT88
ILMN_2256953	CASZ1
ILMN_2340202	CASZ1
ILMN_1698728	FGD4
ILMN_1687410	OSBPL11
ILMN_1652525	C9ORF28
ILMN_1811450	UNQ9217
ILMN_1811767	INHBE
ILMN_1701464	FLJ38288
ILMN_1656501	DUSP5
ILMN_1704656	PPP2R1B
ILMN_1779841	PPP2R1B
ILMN_2066210	DKFZP686E2158
ILMN_2093072	C9ORF166
ILMN_1693981	SH3TC2
ILMN_1805665	FLRT3
ILMN_2151012	GALR1
ILMN_1794490	FLJ10781
ILMN_2374159	HERPUD1
ILMN_2110829	LOC441743
ILMN_1652918	RHOF
ILMN_2154555	COX11P
ILMN_1678186	ATP6V0A4
ILMN_1763842	PTRH1
ILMN_2223663	IL23R
ILMN_1659259	C20ORF14
ILMN_1700759	RIMS1
ILMN_2352401	ERBB2IP
ILMN_1657993	ADNP
ILMN_2397028	SERPINB8
ILMN_1730209	OR5A1
ILMN_1737475	ABHD11
ILMN_2295330	NEK10
ILMN_2379393	ASL
ILMN_1796734	SPARC
ILMN_2198300	SPANXC
ILMN_1726114	SLC45A3
ILMN_1688642	LAMC3
ILMN_1705297	MYBPH
ILMN_1706832	FLJ32871
ILMN_1686867	GJA8
ILMN_1715788	MMRN2
ILMN_1712563	PSAT1
ILMN_1778595	SLN
ILMN_2068257	MXRA8
ILMN_1696133	SELI
ILMN_1699057	KCNJ11
ILMN_2211672	TSNAX
ILMN_1791679	DNER
ILMN_2331121	FCGR2C
ILMN_2364414	PCDHA6
ILMN_2372398	ALDH5A1
ILMN_1664922	FLNB
ILMN_1684040	C6ORF190
ILMN_1690563	SSTR5
ILMN_1808405	HLA-DQA1
ILMN_1676350	HTR4
ILMN_1786080	HTR4
ILMN_1759521	OR1E1
ILMN_1799815	XYLT2
ILMN_1653648	GPR63
ILMN_1810832	ZNF343
ILMN_2224907	C4ORF34
ILMN_1673870	AAA1
ILMN_1683607	CYP1A2
ILMN_1748823	LOC374920
ILMN_1767015	BCORL1
ILMN_1654540	LOC653614
ILMN_1780298	FAM86A
ILMN_1722738	FLJ22386
ILMN_1808537	LOC339977
ILMN_1784031	TIMM44
ILMN_1671981	FLJ44076
ILMN_2326071	MYL6
ILMN_1661161	SIAH1
ILMN_2339691	SYVN1
ILMN_1699384	PPP2R5D
ILMN_1781884	KRT12
ILMN_1802631	AGA
ILMN_2077008	LOC401551
ILMN_1810810	EEF1A1
ILMN_1343291	EEF1A1
ILMN_2179018	NDUFAB1
ILMN_2110919	EBF2
ILMN_1698441	MYST4
ILMN_1669633	ACP1
ILMN_1669114	WNK4
ILMN_1669317	GPR77
ILMN_1771120	TMEM45B
ILMN_1733523	NARG1L
ILMN_1685446	NARG1L
ILMN_1714990	DBT
ILMN_1759670	AMACR
ILMN_1712283	WNT10B
ILMN_1756006	KIAA0404
ILMN_1666552	ZNF75A
ILMN_1697639	OGT
ILMN_2296011	BRWD1
ILMN_1716384	ARL6IP2
ILMN_1814583	CRISP3
ILMN_1715526	ZDHHC21
ILMN_1803941	TBC1D15
ILMN_2184708	LIN7C
ILMN_1741356	PRICKLE1
ILMN_1660341	LRPAP1
ILMN_1657977	MSRB2
ILMN_1652594	ACTR5
ILMN_1692646	HSPC072
ILMN_2328280	ACTL6A
ILMN_1813277	SUPT3H
ILMN_2415292	AIPL1
ILMN_1655307	FLJ14668
ILMN_1801767	ABHD3
ILMN_2252408	MGC40499
ILMN_1777314	MGC40499
ILMN_2131293	LOC200810
ILMN_1783304	ATP1B3
ILMN_1687751	BAALC
ILMN_1670540	SMAD1
ILMN_2154853	C14ORF50
ILMN_2096623	SLITRK1
ILMN_1766171	SNF8
ILMN_1696046	SIVA
ILMN_1800838	SPATA12
ILMN_1656802	LOXL2
ILMN_1737604	FLJ10986
ILMN_2063687	ZNF624
ILMN_2251978	C21ORF66
ILMN_2331197	C21ORF66
ILMN_1682896	C21ORF66
ILMN_1784847	ZF
ILMN_1685062	REG3G
ILMN_1676795	REG3G
ILMN_1799387	INOC1
ILMN_1707304	KLF1
ILMN_1737709	RPL10L
ILMN_1781841	LRRN5
ILMN_1664283	C9ORF75
ILMN_1699631	GATS
ILMN_1675941	DUSP15
ILMN_2395932	UNC45A
ILMN_2288254	UNC45A
ILMN_1733684	HIST1H1T
ILMN_1670595	LBXCOR1
ILMN_2352159	BBS9
ILMN_2379644	CD74
ILMN_1702335	BRD8
ILMN_1763144	NEU1
ILMN_1755531	KCNAB3
ILMN_1765072	KRTHB5
ILMN_1751897	FLJ32569
ILMN_2293067	FLJ32569
ILMN_1724677	OR5B21
ILMN_2331553	CAPN10
ILMN_2252186	CAPN10
ILMN_1670718	C18ORF51
ILMN_1786281	ZNF96
ILMN_2224143	MCM3
ILMN_1700147	VPREB3
ILMN_1774410	HSPD1
ILMN_1747934	ISYNA1
ILMN_2124585	GREM1
ILMN_2293992	RAB28
ILMN_2385278	WDR21A
ILMN_2267383	C21ORF41
ILMN_2246894	EDF1
ILMN_1726169	EDF1
ILMN_1769112	MGC34824
ILMN_1788099	LSM4
ILMN_1722718	BMP2
ILMN_1770209	LY6G5C
ILMN_1778277	HTR3E
ILMN_1804834	C6ORF130
ILMN_1707631	TRG20
ILMN_1680757	LOC389816
ILMN_1742031	IFRD2
ILMN_2312275	SRP54
ILMN_1719105	KRTAP20-1
ILMN_1736650	JMJD2A
ILMN_1807563	FKBP2
ILMN_1674337	FKBP2
ILMN_2157075	LRCH4
ILMN_2208413	ARHGAP15
ILMN_2293631	MGAT5B
ILMN_2111187	ELOVL6
ILMN_2396697	GRIK2
ILMN_2362477	TRIM31
ILMN_1674975	MANEAL
ILMN_1719677	MOBKL2C
ILMN_1798288	MOBKL2C
ILMN_1709267	MKRN3
ILMN_1757877	HCFC1R1
ILMN_2191167	SLC30A4
ILMN_1774219	FLJ25369
ILMN_1728478	CXCL16
ILMN_1737144	OR6C75
ILMN_1813075	ASCL4
ILMN_1674181	GPR125
ILMN_1751396	BAG5
ILMN_2339796	CDC16
ILMN_2256765	CDC16
ILMN_2195914	GGH
ILMN_1721769	FBLN2
ILMN_1774602	FBLN2
ILMN_2085722	ING2
ILMN_1656415	CDKN2C
ILMN_2171461	ZNF322A
ILMN_2185984	SASH1
ILMN_2046943	MGC27016
ILMN_2306692	MINK1
ILMN_1697440	PRPF4
ILMN_1804737	RAVER2
ILMN_2412141	TAAR2
ILMN_1779882	ANKRD43
ILMN_1699072	FLJ46010
ILMN_1794741	FLT4
ILMN_1750859	CNGB3
ILMN_2245814	RUFY2
ILMN_2319766	RUFY2
ILMN_1815445	IDS
ILMN_1798448	IDS
ILMN_1733603	NDUFC1
ILMN_1707244	NBPF3
ILMN_2265995	NBPF3
ILMN_1805177	KIAA1772
ILMN_1751692	ZNF17
ILMN_1701832	RPL19
ILMN_2276750	ALKBH1
ILMN_2375973	ALKBH1
ILMN_1783840	FLJ42986
ILMN_1795865	FGFRL1
ILMN_2348367	FGFRL1
ILMN_2355971	HADH2
ILMN_1691926	HADH2
ILMN_1653429	SLC35A3
ILMN_1756921	DNAI2
ILMN_1666624	RABL2A
ILMN_2092536	HSPE1
ILMN_2376160	NSL1
ILMN_2276820	NSL1
ILMN_1686610	APBA3
ILMN_1681515	CRLF1
ILMN_1725297	AMPH
ILMN_1685834	AMPH
ILMN_2052172	GBP7
ILMN_1786308	NIPSNAP3B
ILMN_1682459	TUBB4
ILMN_2197846	HADHB
